A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,21,1,0,20-05-2019,0.333449074,SAIDAPET  ,MOOTAIKARA,I2416,21,PSG  ,0,C79026,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,21,1,0,20-05-2019,0.333599537,SAIDAPET  ,MOOTAIKARA,I2416,21,PSG  ,0,C79027,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,17,1,0,20-05-2019,0.333738426,SAIDAPET  ,KANDANCHAV,I2416,17,PSG  ,0,C79028,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,25,1,0,20-05-2019,0.334016204,SAIDAPET  ,SHOZHINGAN,I2416,25,PSG  ,0,C79029,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,35,1,0,20-05-2019,0.334155093,SAIDAPET  ,KELAMBAKKA,I2416,35,PSG  ,0,C79030,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,31,1,0,20-05-2019,0.334363426,SAIDAPET  ,CHURCH    ,I2416,31,PSG  ,0,C79031,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,23,1,0,20-05-2019,0.334537037,SAIDAPET  ,KARAPAKKAM,I2416,23,PSG  ,0,C79032,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,15,1,0,20-05-2019,0.334618056,SAIDAPET  ,SRP TOOLS ,I2416,15,PSG  ,0,C79033,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,21,1,0,20-05-2019,0.334780093,SAIDAPET  ,MOOTAIKARA,I2416,21,PSG  ,0,C79034,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,15,1,0,20-05-2019,0.334976852,SAIDAPET  ,SRP TOOLS ,I2416,15,PSG  ,0,C79035,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,22,2,0,20-05-2019,0.335277778,SAIDAPET  ,ANNA UNIVE,I2416,11,PSG  ,0,C79036,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,17,1,0,20-05-2019,0.335416667,SAIDAPET  ,KANDANCHAV,I2416,17,PSG  ,0,C79037,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
